Marital_status,Previous_qualification,Displaced,Debtor,tuition_paid,Gender,has_scholarship,enrollment_age,course_sem1_enrolled,course_sem1_passed,course_sem1_grade,course_sem2_enrolled,course_sem2_passed,course_sem2_grade,Target,Cluster
1,0,0,0,1,0,0,23,6,6,13.0,6,6,11.875,1,1
1,0,0,0,1,0,0,19,6,6,14.857142857142858,6,6,13.333333333333334,1,1
1,0,0,1,0,0,0,27,5,2,11.5,5,1,11.0,0,2
1,3,0,0,1,0,0,29,7,1,10.0,7,0,0.0,0,0
1,0,1,0,1,0,0,18,6,5,11.8,6,5,12.2,1,1
1,0,0,0,1,0,0,18,6,5,11.8,6,6,12.666666666666666,1,1
1,0,0,0,1,0,0,18,8,8,12.77125,8,8,12.77125,1,1
1,0,1,0,1,0,0,18,6,6,12.666666666666666,6,5,14.6,1,1
1,0,1,0,1,0,1,18,8,7,11.721428571428572,8,7,11.721428571428572,1,1
1,0,1,0,1,0,0,18,6,6,12.666666666666666,6,6,13.666666666666666,1,1
1,0,0,0,1,0,0,18,5,4,13.0,5,5,14.0,0,1
1,0,0,0,1,0,0,21,5,0,0.0,5,0,0.0,0,0
2,0,0,0,0,0,0,32,5,0,0.0,5,0,0.0,0,0
1,0,0,0,1,0,0,28,5,4,12.5,5,4,11.75,1,2
1,0,0,0,0,0,0,40,4,0,0.0,5,0,0.0,0,0
2,0,0,1,0,0,0,39,5,0,0.0,4,0,0.0,0,0
2,0,0,1,0,0,0,39,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,23,6,5,12.8,6,3,11.666666666666666,0,1
1,0,1,0,1,0,0,23,6,4,11.25,6,5,10.2,0,1
1,0,0,0,1,0,0,18,5,2,12.0,5,5,12.6,1,1
1,0,1,0,0,0,0,20,6,5,13.0,6,6,13.5,1,1
1,0,1,0,1,0,1,18,5,4,12.0,5,5,13.0,1,1
1,0,1,0,1,0,0,18,7,4,12.0,8,0,0.0,0,0
1,0,1,0,1,1,0,24,0,0,0.0,0,0,0.0,1,0
1,0,0,1,0,1,0,26,5,0,0.0,5,0,0.0,0,0
1,0,1,1,1,1,0,18,6,5,13.625,6,4,11.75,0,1
1,0,1,0,1,1,0,22,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,1,0,18,8,7,11.69,8,7,11.69,1,1
1,3,0,0,1,1,0,25,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,1,0,24,5,4,11.5,5,5,11.285714285714286,1,1
1,0,1,0,1,1,0,27,5,1,14.0,5,0,0.0,0,0
1,0,0,0,1,1,0,21,6,5,11.0,6,5,12.4,1,1
1,3,1,0,1,1,0,21,6,6,12.857142857142858,6,6,13.166666666666666,1,1
1,0,1,0,1,1,0,19,6,4,12.5,6,6,11.333333333333334,0,1
1,0,0,0,1,1,0,28,7,7,14.528571428571428,8,8,15.018181818181818,1,1
1,3,0,0,1,1,1,21,6,6,13.0,6,6,12.625,1,1
1,0,0,0,1,1,1,18,7,7,15.957142857142856,8,8,15.188888888888888,1,1
1,0,1,0,1,1,0,19,5,5,13.25,5,5,11.0,1,1
1,0,1,0,1,1,0,19,5,3,12.0,5,3,12.0,0,1
1,3,1,1,0,1,0,25,6,4,13.0,6,4,13.75,0,1
1,0,0,1,1,1,0,21,11,9,11.77777777777778,8,3,13.666666666666666,0,1
1,0,1,0,1,1,0,19,5,2,11.0,6,0,0.0,0,0
1,0,0,0,1,1,0,20,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,1,0,18,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,1,0,23,8,8,12.5075,8,8,12.5075,1,1
1,0,0,0,1,1,0,25,5,1,10.0,5,2,11.333333333333334,0,1
1,0,1,0,1,1,0,18,6,6,13.5,6,5,13.2,1,1
1,0,0,0,1,1,0,27,6,6,14.0,6,6,14.714285714285714,1,1
1,3,0,0,1,1,0,25,3,0,0.0,3,0,0.0,0,0
1,0,0,0,1,1,0,20,5,5,14.6,5,5,14.2,1,1
1,0,0,0,1,1,0,27,6,5,13.0,6,5,11.5,1,1
1,0,0,0,1,1,0,20,6,6,12.166666666666666,6,6,12.0,1,1
1,0,1,0,1,1,0,22,5,0,0.0,5,1,12.0,0,0
1,0,0,0,1,1,0,19,0,0,0.0,0,0,0.0,1,0
1,0,0,0,1,1,0,19,8,7,13.828571428571427,8,7,13.828571428571427,1,1
2,0,0,0,1,0,0,20,6,6,11.5,6,6,11.666666666666666,1,1
1,0,1,0,1,0,0,20,6,4,13.5,6,6,13.625,1,1
1,0,1,0,1,0,0,31,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,18,7,7,12.5375,8,7,12.614285714285714,1,1
1,0,1,0,1,0,0,18,5,4,12.0,5,4,12.8,1,1
1,0,0,0,1,0,0,19,6,5,11.8,6,5,11.6,1,1
1,0,0,0,1,0,1,18,5,5,15.0,5,5,15.2,1,1
1,0,0,0,1,0,0,19,5,3,12.0,5,5,13.2,1,1
1,0,1,0,1,0,1,18,6,6,12.833333333333334,6,6,12.285714285714286,1,1
1,0,1,0,1,0,0,19,6,6,11.666666666666666,6,3,12.0,1,1
1,0,0,0,1,0,0,19,7,7,12.1625,8,8,13.825,1,1
1,0,1,0,1,0,0,18,6,6,13.833333333333334,6,6,14.555555555555555,1,1
1,3,0,0,1,0,1,20,6,6,12.125,6,6,13.571428571428571,1,1
1,0,0,0,0,0,1,20,6,4,12.0,6,3,10.0,0,1
1,0,0,0,1,0,0,20,6,6,12.666666666666666,6,6,13.77777777777778,1,1
1,0,1,0,1,0,0,23,6,0,0.0,6,0,0.0,0,0
1,0,0,1,0,0,0,21,6,4,13.0,6,4,11.6,0,1
1,0,0,0,1,0,0,27,6,6,12.5,6,6,12.333333333333334,1,1
1,0,0,0,1,0,1,18,7,7,13.055555555555555,8,8,15.8125,1,1
1,0,1,0,0,0,0,21,0,0,0.0,0,0,0.0,0,0
1,0,1,1,1,0,1,19,5,0,0.0,5,0,0.0,0,0
2,0,1,0,1,0,0,24,6,5,13.0,6,6,14.166666666666666,1,1
1,0,1,0,1,0,0,20,6,6,12.833333333333334,6,6,11.166666666666666,1,1
1,0,1,0,1,0,1,19,8,7,12.357142857142858,8,7,12.357142857142858,1,1
1,0,1,0,1,0,1,20,6,6,12.333333333333334,6,6,10.666666666666666,1,1
1,0,1,0,1,0,0,20,7,7,12.847142857142858,8,8,13.788888888888888,1,1
1,0,1,0,1,0,1,19,7,6,12.339999999999998,8,8,13.01875,1,1
1,0,1,0,1,0,0,20,6,6,13.833333333333334,6,6,12.5,1,1
1,0,1,0,1,0,0,19,5,2,10.75,5,2,10.0,0,1
1,0,1,0,1,0,0,19,6,4,13.25,6,4,10.25,0,1
1,0,1,0,1,0,1,18,8,8,13.73125,8,8,13.73125,1,1
1,0,0,0,1,0,1,23,6,6,13.333333333333334,6,3,12.666666666666666,0,1
1,0,1,0,1,0,0,21,6,5,12.0,6,5,10.8,0,1
1,3,1,0,1,0,0,23,9,9,10.88888888888889,8,6,11.333333333333334,1,1
1,0,1,0,1,0,0,19,7,7,13.025,8,8,13.811111111111112,1,1
1,0,1,0,1,0,0,18,6,6,13.0,6,6,14.166666666666666,1,1
1,0,1,0,1,0,0,19,6,5,11.8,6,5,12.0,1,1
1,0,0,0,1,0,1,25,8,7,12.042857142857144,8,7,12.042857142857144,1,1
1,0,0,0,1,0,1,19,7,7,12.8375,8,8,15.5,1,1
1,0,1,0,1,0,1,18,6,6,13.5,6,5,14.0,1,1
1,0,1,0,1,0,1,19,6,6,12.125,6,6,12.714285714285714,1,1
1,0,0,0,1,0,1,18,8,7,12.62857142857143,8,7,12.62857142857143,1,1
1,0,0,0,1,0,0,19,6,5,11.2,6,5,11.6,1,1
1,0,0,0,1,0,1,18,6,6,12.666666666666666,6,6,11.833333333333334,0,1
1,0,1,1,0,0,0,20,6,0,0.0,6,0,0.0,0,0
2,0,0,0,1,0,0,26,5,5,12.0,5,5,14.833333333333334,1,1
1,0,0,0,1,0,0,27,7,7,12.228571428571428,8,8,13.2125,1,1
1,0,1,0,1,0,0,20,5,4,11.5,5,4,10.75,1,1
1,0,1,0,1,0,0,18,6,6,15.375,6,6,16.428571428571427,1,1
1,3,0,0,1,0,0,24,8,7,12.614285714285714,8,7,12.614285714285714,1,1
1,3,1,0,1,0,1,19,6,5,12.2,6,6,11.5,1,1
1,0,0,0,1,0,0,19,6,4,11.75,6,4,11.0,1,1
1,0,0,0,1,0,0,20,6,5,12.4,6,5,12.4,1,1
1,0,0,0,1,0,0,25,6,0,0.0,6,0,0.0,0,0
1,3,0,0,1,0,0,21,6,6,15.833333333333334,6,6,15.5,1,1
1,0,1,0,1,0,0,18,6,6,12.571428571428571,6,6,13.666666666666666,1,1
1,0,1,0,1,0,0,18,5,3,12.0,5,4,13.25,1,1
1,0,1,0,1,1,0,19,7,7,13.3625,8,8,14.444444444444445,1,1
1,0,1,0,1,0,1,19,5,5,15.4,5,5,16.0,1,1
1,0,1,1,0,0,0,18,6,5,12.2,6,4,11.75,0,1
1,3,1,0,1,0,1,20,11,11,12.818181818181818,11,11,13.545454545454543,1,1
1,0,1,0,1,0,0,19,7,0,0.0,8,0,0.0,0,0
1,0,1,0,1,0,1,20,6,6,14.25,6,6,11.0,1,1
1,0,1,0,1,0,1,19,7,7,12.285714285714286,8,8,11.7375,1,1
1,0,1,0,1,0,0,22,6,6,11.666666666666666,6,5,13.2,1,1
1,0,1,0,1,0,0,18,6,6,12.166666666666666,6,6,13.5,1,1
1,0,1,0,1,0,0,23,6,2,10.0,6,2,11.0,0,1
1,0,1,0,1,0,0,18,6,6,14.0,6,6,15.0,1,1
1,0,1,0,1,0,1,19,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,0,0,22,6,6,10.833333333333334,6,6,10.666666666666666,1,1
1,3,0,1,1,0,1,23,6,6,13.142857142857142,6,6,14.0,1,1
1,0,0,1,0,0,1,20,5,5,14.4,5,5,14.0,0,1
2,0,0,0,1,1,0,46,10,9,12.2,10,10,12.8,1,2
1,3,1,0,0,1,0,41,3,3,12.333333333333334,2,2,11.0,0,2
1,0,1,0,1,1,0,18,7,7,11.8375,8,8,12.48125,1,1
3,0,0,0,1,1,0,43,5,5,11.8,5,5,14.0,1,2
1,0,0,1,0,1,0,35,7,3,11.25,7,0,0.0,0,2
1,0,1,1,1,1,0,18,5,4,13.333333333333334,5,2,13.5,0,1
2,0,1,0,1,1,0,45,6,6,13.666666666666666,6,6,13.666666666666666,1,2
1,3,1,0,1,1,0,22,6,5,12.6,6,6,11.714285714285714,1,1
1,0,0,0,1,1,0,39,5,3,17.333333333333332,5,1,17.0,0,2
1,0,1,0,1,1,0,43,4,4,13.875,1,1,12.5,0,2
2,0,1,0,1,1,0,32,5,0,0.0,5,0,0.0,0,0
2,0,0,0,1,1,0,41,10,10,12.5,7,7,12.142857142857142,1,2
2,3,1,0,1,1,0,45,5,0,0.0,5,0,0.0,0,2
1,0,0,1,0,1,0,45,5,0,0.0,5,0,0.0,0,2
2,0,0,0,1,1,0,33,5,4,13.5,5,5,11.6,1,2
1,0,0,0,1,1,0,18,8,7,13.105714285714283,8,7,13.105714285714283,1,1
2,0,0,0,1,1,0,43,5,5,13.5,5,5,14.4,1,2
1,1,0,0,1,1,0,29,5,0,0.0,5,0,0.0,0,0
1,3,0,1,1,1,0,35,10,6,12.666666666666666,9,3,12.0,0,2
1,0,1,0,1,1,0,22,0,0,0.0,0,0,0.0,1,0
1,0,0,0,0,1,0,33,6,1,11.0,6,0,0.0,0,2
1,0,0,0,1,1,0,19,6,6,14.428571428571429,7,7,14.375,1,1
1,0,0,0,1,1,0,35,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,1,0,20,0,0,0.0,0,0,0.0,1,0
1,0,0,1,0,1,1,18,6,5,12.166666666666666,6,3,12.0,0,1
1,3,0,0,1,1,0,21,6,5,12.142857142857142,6,5,11.666666666666666,1,1
1,0,1,0,1,1,0,21,6,6,12.0,6,5,11.6,1,1
2,0,0,0,1,1,0,34,5,3,11.666666666666666,5,4,12.75,1,2
1,0,1,0,1,1,0,21,6,6,11.875,6,5,12.0,1,1
1,0,1,0,1,1,0,30,6,2,10.0,6,3,11.333333333333334,0,2
1,0,1,0,1,1,0,20,7,6,13.833333333333334,6,5,13.0,0,1
1,0,1,0,1,1,0,18,6,0,0.0,6,0,0.0,0,0
1,0,0,0,1,1,0,19,6,6,14.428571428571429,6,6,12.5,1,1
1,0,1,0,1,1,0,18,7,5,14.2,7,6,12.4,0,1
1,0,0,0,1,1,0,27,5,4,11.5,5,3,10.333333333333334,0,2
2,0,1,0,0,1,0,29,6,0,0.0,6,0,0.0,0,0
1,3,1,1,0,1,0,22,6,3,11.333333333333334,6,2,11.0,0,1
1,1,1,0,1,1,0,30,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,0,0,18,7,7,13.471428571428572,8,8,13.944444444444445,1,1
1,0,1,0,1,0,0,21,5,4,11.75,5,3,13.333333333333334,1,1
1,0,1,1,1,0,1,20,6,6,13.333333333333334,6,6,14.666666666666666,1,1
1,0,1,0,1,0,1,21,8,8,13.105,8,8,13.105,1,1
2,3,0,1,0,0,0,32,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,1,1,20,6,6,15.5,6,6,12.166666666666666,1,1
1,0,1,1,0,1,0,19,0,0,0.0,0,0,0.0,0,0
1,0,0,1,0,1,0,18,6,4,11.25,6,3,12.333333333333334,0,1
1,0,1,0,1,1,0,20,6,6,12.333333333333334,6,4,13.0,1,1
2,0,1,0,1,0,0,46,9,8,11.375,5,5,11.8,1,2
2,3,1,0,1,1,0,41,9,9,12.0,7,6,12.0,1,2
1,0,1,0,1,1,0,21,6,6,15.166666666666666,6,6,14.0,1,1
1,0,1,0,1,0,1,20,6,6,15.142857142857142,6,6,15.142857142857142,1,1
1,0,1,0,1,0,0,18,6,6,12.333333333333334,6,6,12.166666666666666,1,1
1,3,1,1,1,0,0,22,6,6,12.0,6,3,12.0,0,1
1,0,0,0,1,0,0,19,6,6,15.0,6,6,15.625,1,1
1,0,1,0,1,0,0,21,12,8,13.875,11,9,12.7,0,1
1,0,1,0,1,0,1,18,6,6,12.5,6,6,13.833333333333334,1,1
1,0,1,0,1,0,1,18,6,6,15.0,6,6,15.5,1,1
1,0,1,1,1,0,0,20,6,2,11.666666666666666,6,4,10.5,0,1
1,0,0,0,1,0,1,18,7,7,14.668,8,8,14.63375,1,1
1,0,1,0,1,0,1,20,6,5,12.8,6,6,12.333333333333334,1,1
1,0,1,0,1,0,0,19,6,6,10.833333333333334,6,6,12.142857142857142,1,1
1,0,1,0,1,0,0,18,6,6,13.666666666666666,6,5,14.0,1,1
1,0,0,0,1,0,0,18,8,7,14.537142857142856,8,7,14.537142857142856,1,1
1,0,0,1,1,0,1,18,5,5,14.4,5,5,14.0,0,1
1,0,1,0,1,0,1,20,0,0,0.0,0,0,0.0,1,0
1,0,0,0,1,0,1,19,6,6,13.166666666666666,6,6,13.833333333333334,1,1
1,0,0,0,0,1,0,36,6,2,11.5,7,0,0.0,0,2
1,0,0,0,1,0,1,19,6,6,11.333333333333334,6,6,12.428571428571429,1,1
1,0,1,0,1,0,0,18,6,6,12.0,6,5,13.6,1,1
1,0,0,0,1,0,1,18,6,6,13.166666666666666,6,6,12.166666666666666,1,1
1,0,1,0,1,0,1,18,6,6,14.833333333333334,6,6,14.166666666666666,1,1
1,0,1,0,1,0,0,19,7,7,13.0,9,9,13.22222222222222,1,1
1,0,1,0,1,0,0,18,7,7,13.087142857142856,8,8,12.95,1,1
1,0,1,0,1,0,1,19,6,6,13.333333333333334,6,6,13.666666666666666,1,1
1,0,1,1,0,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,19,5,5,13.6,5,5,12.2,1,1
1,0,1,0,1,0,0,18,6,6,15.5,6,6,14.0,1,1
1,0,0,0,1,0,0,19,7,7,13.857142857142858,7,7,14.285714285714286,1,1
1,0,1,0,1,0,1,18,6,6,13.0,6,6,12.166666666666666,1,1
1,0,1,0,1,0,0,20,4,0,0.0,6,0,0.0,0,0
1,0,1,1,0,0,1,22,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,1,18,7,7,12.142857142857142,7,6,13.666666666666666,1,1
1,0,0,0,1,0,1,18,7,7,14.145714285714286,8,8,13.627777777777778,1,1
1,0,0,0,1,0,0,18,7,7,14.45,8,8,14.144444444444444,1,1
1,0,0,0,1,0,0,18,7,7,15.714285714285714,7,7,15.0,1,1
1,0,1,0,1,0,0,18,6,6,14.5,6,6,12.833333333333334,1,1
1,0,1,0,1,0,0,25,6,6,12.833333333333334,6,6,12.833333333333334,1,1
1,0,1,0,1,0,1,18,5,5,12.0,5,4,11.6,1,1
1,0,1,0,1,0,0,19,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,0,1,20,6,6,12.571428571428571,6,6,13.285714285714286,1,1
1,0,1,0,1,0,1,21,6,6,12.5,6,6,11.5,1,1
1,0,1,0,1,0,0,18,6,6,14.0,6,5,14.0,1,1
1,0,1,0,1,0,0,18,7,7,11.571428571428571,7,6,13.166666666666666,0,1
1,0,1,0,1,0,1,18,6,6,15.833333333333334,6,6,15.333333333333334,1,1
1,0,1,0,1,0,0,18,8,8,14.25,8,8,14.25,1,1
1,0,0,0,1,0,0,19,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,20,6,6,11.666666666666666,6,6,11.0,0,1
2,0,0,0,1,1,0,31,6,2,12.0,6,1,10.0,0,2
2,0,1,0,1,1,0,46,5,0,0.0,5,0,0.0,0,2
1,0,1,0,1,1,0,19,5,3,13.333333333333334,5,4,10.75,0,1
1,3,0,0,0,1,0,22,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,1,0,19,5,5,13.8,5,5,12.4,1,1
1,0,0,1,0,0,0,19,5,0,0.0,5,0,0.0,0,0
1,0,1,0,1,0,0,18,7,6,14.016666666666666,7,6,14.016666666666666,1,1
1,0,1,0,1,0,0,18,6,5,11.4,6,5,10.8,1,1
1,0,1,1,0,0,1,23,0,0,0.0,0,0,0.0,0,0
1,0,0,0,1,0,0,19,5,3,10.666666666666666,5,4,10.25,1,1
1,0,1,0,1,0,1,23,6,6,13.857142857142858,6,6,14.166666666666666,1,1
2,0,0,0,1,1,1,34,8,7,13.842857142857143,8,7,13.842857142857143,1,2
1,0,1,0,1,1,0,21,6,5,11.8,6,0,0.0,0,0
1,0,1,0,1,1,0,22,6,6,12.666666666666666,6,6,13.833333333333334,0,1
1,2,0,0,1,1,0,28,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,1,0,23,5,0,0.0,5,0,0.0,0,0
1,0,0,0,1,1,0,20,6,4,10.75,6,2,10.0,0,1
1,0,1,0,1,1,0,18,5,5,12.6,5,3,13.25,0,1
1,2,1,1,0,1,0,28,5,0,0.0,5,0,0.0,0,0
1,3,0,0,1,1,0,21,7,2,12.0,9,7,12.142857142857142,0,1
1,0,0,1,0,1,0,25,6,3,14.0,6,2,14.5,0,1
1,3,1,0,0,1,0,19,6,6,14.0,6,6,13.5,0,1
1,0,1,0,1,1,1,18,7,7,14.682857142857143,8,8,15.055555555555555,1,1
1,3,0,0,1,1,1,29,5,0,0.0,5,0,0.0,0,0
1,0,0,0,1,1,0,20,6,6,13.857142857142858,6,5,12.8,1,1
1,0,0,0,1,1,0,18,0,0,0.0,0,0,0.0,1,0
2,0,1,0,1,1,0,33,5,1,18.0,5,2,13.0,0,2
1,0,0,0,1,1,1,19,7,7,14.244444444444444,8,8,12.233333333333333,1,1
1,0,0,0,1,1,1,21,6,4,11.5,6,5,11.0,0,1
1,0,0,0,1,1,1,25,7,2,10.0,7,0,0.0,0,0
1,0,0,0,1,1,0,19,5,3,12.333333333333334,5,5,11.6,1,1
1,3,1,0,1,1,0,23,7,5,12.2,9,7,12.142857142857142,0,1
1,0,1,0,1,1,1,19,6,6,13.666666666666666,6,5,13.2,1,1
1,0,1,0,1,1,0,19,0,0,0.0,0,0,0.0,1,0
1,0,0,1,0,1,0,31,6,1,11.0,6,0,0.0,0,0
1,0,0,1,0,1,0,32,6,3,13.0,10,6,11.428571428571429,0,2
1,0,1,0,1,0,1,19,8,7,12.599999999999998,8,7,12.599999999999998,1,1
1,1,1,0,1,0,0,34,10,10,12.2,10,9,12.333333333333334,1,2
1,0,0,0,1,0,1,19,7,7,14.014285714285714,8,8,15.35,1,1
1,0,0,0,1,0,1,20,6,4,13.0,6,4,11.25,1,1
1,0,1,0,1,0,0,18,6,6,14.0,6,6,14.666666666666666,1,1
1,0,1,0,1,0,1,21,8,7,14.428571428571429,8,7,14.428571428571429,1,1
1,0,0,0,0,0,0,26,5,0,0.0,5,0,0.0,0,0
2,3,0,0,0,0,0,21,5,3,11.333333333333334,5,1,13.0,0,1
1,0,0,0,1,0,0,18,6,6,12.5,6,6,13.0,1,1
1,3,1,0,1,0,1,21,12,12,13.333333333333334,12,11,12.545454545454543,1,1
1,0,0,0,1,0,1,19,6,6,13.0,6,6,14.0,1,1
1,0,0,0,1,0,0,19,5,2,10.0,5,2,14.0,0,1
1,0,0,0,1,0,1,19,6,6,11.428571428571429,6,5,11.2,1,1
1,0,1,0,1,0,0,27,8,8,12.8875,8,8,12.8875,1,1
1,0,1,0,1,0,1,18,7,6,12.95,7,6,12.95,1,1
1,0,1,0,1,0,0,20,5,1,10.0,5,0,0.0,0,0
1,0,1,0,1,0,1,19,7,7,13.094285714285714,8,8,12.55,1,1
1,0,1,0,1,0,0,20,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,1,19,6,5,11.714285714285714,6,6,11.0,1,1
1,0,0,0,1,0,0,20,0,0,0.0,0,0,0.0,0,0
1,0,0,0,1,0,0,18,6,6,13.166666666666666,6,6,13.333333333333334,1,1
1,0,1,0,1,0,0,20,5,4,12.75,5,5,13.4,1,1
2,0,0,0,0,0,0,38,5,5,10.6,5,2,11.0,0,2
1,0,0,0,1,0,0,32,7,0,0.0,8,0,0.0,0,0
1,0,1,0,1,0,0,22,6,6,13.0,6,6,13.666666666666666,1,1
2,0,1,0,1,0,0,28,5,0,0.0,5,0,0.0,0,0
2,1,1,0,1,0,0,37,6,0,0.0,6,0,0.0,0,0
2,3,0,0,1,0,0,43,6,6,14.166666666666666,6,6,15.0,1,2
1,0,0,0,1,0,1,35,6,6,10.833333333333334,6,6,11.5,1,2
1,3,0,0,0,0,1,39,7,3,11.5,7,2,10.5,0,2
1,0,1,0,1,0,1,26,7,6,13.7,7,6,13.7,1,1
1,0,0,0,1,0,1,19,7,6,13.0,7,7,13.285714285714286,1,1
2,0,0,0,1,0,0,32,11,8,13.6,8,8,15.11111111111111,1,2
2,0,1,0,1,0,0,31,5,3,11.0,5,2,11.5,0,2
1,0,1,0,1,0,0,20,12,12,13.25,11,11,14.333333333333334,1,1
1,3,0,0,1,0,0,28,7,1,10.75,7,1,10.0,0,2
1,0,1,0,1,0,0,19,6,6,13.0,6,5,12.4,1,1
1,0,1,0,1,0,1,19,6,6,14.0,6,6,12.285714285714286,1,1
1,0,0,0,1,0,0,34,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,1,18,7,7,15.285714285714286,8,8,16.075,1,1
1,0,1,0,1,0,0,18,6,6,13.166666666666666,6,6,12.666666666666666,1,1
1,0,1,0,0,1,1,22,4,0,0.0,4,0,0.0,0,0
2,0,0,0,1,1,0,32,10,10,11.4,9,4,11.5,1,2
1,0,1,0,1,1,0,30,5,5,11.0,5,5,11.6,1,2
2,0,0,1,0,1,0,45,5,0,0.0,5,0,0.0,0,2
1,3,0,0,1,1,0,20,6,6,13.571428571428571,6,6,12.666666666666666,1,1
1,0,0,0,1,0,0,19,7,0,0.0,8,0,0.0,0,0
1,0,1,0,1,1,0,26,10,4,11.25,11,4,12.0,0,1
1,0,1,0,1,1,0,19,5,3,13.333333333333334,5,1,11.0,0,1
1,0,0,0,1,1,1,19,6,6,12.0,6,6,11.666666666666666,1,1
1,0,1,0,1,1,0,19,6,6,12.5,6,5,13.0,1,1
1,0,1,0,1,1,1,19,5,5,13.2,5,5,12.666666666666666,1,1
1,0,1,0,0,1,0,19,5,0,0.0,4,0,0.0,0,0
1,0,1,0,0,1,0,28,5,3,11.666666666666666,5,2,11.5,0,2
1,0,0,0,1,1,0,18,5,3,13.666666666666666,5,5,13.2,1,1
1,0,1,0,1,1,1,18,6,6,11.666666666666666,6,5,10.2,1,1
1,3,0,0,1,1,0,21,6,5,13.4,6,5,12.4,1,1
2,0,0,0,0,1,0,28,5,0,0.0,5,0,0.0,0,0
1,0,0,0,1,1,0,25,5,4,13.75,5,4,14.75,1,1
2,3,0,0,0,1,0,33,5,0,0.0,5,0,0.0,0,0
2,0,0,0,1,1,0,40,2,1,16.0,4,4,15.5,1,2
1,3,1,0,1,1,0,24,7,6,12.666666666666666,7,6,12.666666666666666,1,1
1,3,1,1,0,1,0,39,5,5,10.6,5,5,14.666666666666666,0,2
1,0,0,0,1,1,0,21,11,9,11.9,9,8,12.25,1,1
1,1,1,0,1,1,0,34,6,4,11.25,5,2,10.5,0,2
1,0,0,0,1,1,0,18,6,6,12.0,6,6,12.5,1,1
1,0,0,0,1,1,0,19,5,2,10.0,5,1,16.0,0,1
1,0,0,0,1,1,0,19,8,7,13.714285714285714,8,7,13.714285714285714,1,1
1,0,0,0,1,1,0,28,6,6,14.875,6,6,15.8,1,1
1,0,1,0,1,1,0,18,6,5,10.8,6,0,0.0,0,0
1,0,1,0,1,1,0,19,6,3,12.0,6,2,10.0,0,1
1,0,1,1,0,1,0,19,6,5,12.5,6,2,13.5,0,1
1,0,1,0,1,0,0,18,7,7,14.728571428571428,8,8,16.327272727272728,1,1
1,0,1,0,1,0,0,18,6,6,12.0,6,5,14.8,1,1
1,0,1,0,1,0,0,18,6,6,11.428571428571429,6,6,11.0,0,1
1,3,1,0,1,0,0,19,6,6,14.166666666666666,6,6,13.5,1,1
1,0,0,0,1,0,1,33,6,6,14.166666666666666,6,6,14.333333333333334,1,2
1,0,1,0,1,0,0,19,6,6,12.666666666666666,6,5,13.4,1,1
1,0,1,0,1,0,0,18,6,6,12.5,6,6,13.0,0,1
1,0,0,0,1,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,1,0,0,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,18,0,0,0.0,0,0,0.0,1,0
1,0,1,0,1,0,1,19,5,5,11.2,5,3,11.0,1,1
1,0,1,0,1,0,0,18,6,6,16.5,6,6,17.428571428571427,0,1
1,0,1,0,1,0,0,18,5,3,13.666666666666666,5,5,12.0,1,1
1,0,0,0,1,0,1,18,8,7,14.428571428571429,8,7,14.428571428571429,1,1
1,0,1,0,1,0,0,18,6,6,13.875,6,6,13.714285714285714,1,1
1,0,1,0,1,0,0,18,7,7,13.128,8,6,13.193333333333332,1,1
1,0,1,0,1,0,0,20,7,6,11.605,8,7,12.4125,1,1
1,0,0,0,1,0,1,18,5,5,14.6,5,5,12.0,1,1
1,0,1,0,1,0,0,18,6,0,0.0,6,0,0.0,0,0
1,0,1,0,1,0,0,20,6,6,12.333333333333334,6,6,12.333333333333334,1,1
1,0,1,1,1,0,1,19,5,4,11.0,5,0,0.0,0,0
1,0,0,0,1,0,1,19,11,11,13.181818181818182,11,11,12.909090909090908,1,1
1,0,1,1,0,0,1,18,6,1,11.0,6,0,0.0,0,0
1,0,1,1,1,0,1,19,6,6,11.833333333333334,6,6,12.285714285714286,1,1
1,0,1,0,1,0,1,20,8,8,12.98125,8,8,12.98125,1,1
1,3,1,0,1,0,0,21,7,6,11.333333333333334,5,5,11.2,1,1
1,0,0,0,1,0,0,21,8,6,11.68,8,6,11.68,1,1
